=== NPU-spec sweep ===
  prompts    : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
  k-values   : [2, 3, 4, 8]
  n_predict  : 200
  mode       : async-pipelined  p_min=0.0
  csv out    : C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-Qwen3-8B-Q4_K_M-vs-Qwen3-0.6B-pathb-async-pipelined-20260422-224213.csv
launching llama-server:
    C:\Users\hotschmoe\Documents\GitHub\specula\llama.cpp\build-cpu\bin\llama-server.exe -m C:\Users\hotschmoe\Documents\GitHub\specula\models\Qwen3-8B-Q4_K_M.gguf --host 127.0.0.1 --port 8088 -c 320 -t 18 --no-warmup
    log -> C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-server-20260422-224213.log

--- waiting for /health (timeout 180s) ---
  server healthy

--- loading CPU ONNX (FP32, dynamic past_len) ---
  loaded in 2.6 s

--- loading NPU Path B-mask binary ---
  loading wrapper ONNX qwen3_0_6b_draft_v81_ctx256.pathb.w4a16-local-pr.wrapper.onnx via legacy QNN EP ...
  loaded in 1.3 s
  loaded 116 quant specs (w4a16-local-pr)

==== prompt p0 (16 toks): 'def fibonacci(n):\n    # Return the nth Fibona...' ====

-- cell 1/40: p0 k=2 n_predict=200 --

--- CPU prefill (P=16) ---
  elapsed           : 0.07 s
  first candidate   : 198  -> '\n'
  r001 L= 16 drafts=[198, 262]  target=[198, 262]+b=671 j=2 bonus=671 acc='\n   ' new='\n    #'
  r044 L=180 drafts=[10431, 510, 2, 362, 284, 4318, 16, 11]  target=[10431, 510, 32, 284, 4318, 16, 11, 220]+b=17 j=2 bonus=32 acc=' usage:\n' new=' usage:\nA'
  r045 L=183 drafts=[284, 4318, 16, 11, 220, 220, 17, 11]  target=[284, 4318, 16, 11, 220, 17, 1125, 508]+b=18 j=5 bonus=17 acc=' = [[1, ' new=' = [[1, 2'
  r046 L=189 drafts=[11, 220, 220, 18, 1125, 508, 19, 11]  target=[1125, 508, 18, 11, 220, 19, 14288, 33]+b=284 j=0 bonus=1125 acc=<none> new='],'
  r047 L=190 drafts=[508, 220, 18, 11, 220, 220, 20, 1125]  target=[508, 18, 11, 220, 19, 14288, 33, 284]+b=4318 j=1 bonus=18 acc=' [' new=' [3'
  r048 L=192 drafts=[11, 11, 220, 220, 19, 11, 220, 220]  target=[11, 220, 19, 14288, 33, 284, 4318, 20]+b=11 j=1 bonus=220 acc=',' new=', '
  r049 L=194 drafts=[220, 20, 11, 220, 220, 21, 11, 220]  target=[19, 14288, 33, 284, 4318, 20, 11, 220]+b=21 j=0 bonus=19 acc=<none> new='4'
  r050 L=195 drafts=[11, 220, 20, 11, 220, 220, 21, 11]  target=[14288, 33, 284, 4318, 20, 11, 220, 21]+b=1125 j=0 bonus=14288 acc=<none> new=']]\n'
  r051 L=196 drafts=[262, 4318, 220, 220, 16, 11, 220, 220]  target=[33, 284, 4318, 20, 11, 220, 21, 1125]+b=508 j=0 bonus=33 acc=<none> new='B'
  r052 L=197 drafts=[284, 4318, 220, 16, 11, 220, 220, 17]  target=[284, 4318, 20, 11, 220, 21, 1125, 508]+b=22 j=2 bonus=20 acc=' = [[' new=' = [[5'
  r053 L=200 drafts=[11, 220, 220, 19, 1125, 508, 17, 11]  target=[11, 220, 21, 1125, 508, 22, 11, 220]+b=23 j=2 bonus=21 acc=', ' new=', 6'
  r054 L=203 drafts=[1125, 508, 16, 11, 11, 220, 220, 17]  target=[1125, 508, 22, 11, 220, 23, 14288, 1382]+b=284 j=2 bonus=22 acc='], [' new='], [7'
  r055 L=206 drafts=[11, 220, 220, 20, 5053, 220, 220, 20]  target=[11, 220, 23, 14288, 1382, 284, 6172, 93054]+b=4346 j=2 bonus=23 acc=', ' new=', 8'
  r056 L=209 drafts=[5053, 220, 220, 20, 11, 220, 220, 21]  target=[14288, 1382, 284, 6172, 93054, 4346, 11, 425]+b=340 j=0 bonus=14288 acc=<none> new=']]\n'
  r057 L=210 drafts=[34, 284, 4318, 16, 11, 220, 220, 17]  target=[1382, 284, 6172, 93054, 4346, 11, 425, 340]+b=1350 j=0 bonus=1382 acc=<none> new='result'
  r058 L=211 drafts=[284, 4318, 15, 369, 716, 304, 2088, 7]  target=[284, 6172, 93054, 4346, 11, 425, 340, 1350]+b=4456 j=1 bonus=6172 acc=' =' new=' = matrix'
  r059 L=213 drafts=[93054, 4346, 11, 425, 8, 198, 18110, 93054]  target=[93054, 4346, 11, 425, 340, 1350, 4456, 8]+b=220 j=4 bonus=340 acc='_multiply(A, B' new='_multiply(A, B)\n'
  r060 L=218 drafts=[1350, 4456, 692, 2, 1096, 2038, 374, 537]  target=[1350, 4456, 8, 220, 671, 9258, 25, 4318]+b=16 j=2 bonus=8 acc='print(result' new='print(result)'
  r061 L=221 drafts=[198, 2, 1096, 2038, 374, 537, 7225, 11537]  target=[220, 671, 9258, 25, 4318, 16, 24, 11]+b=220 j=0 bonus=220 acc=<none> new=' '
   -> accept 28.5% decode 5.18 t/s  wall 38.7s

==== prompt p8 (24 toks): 'class LinkedList:\n    def __init__(self):\n  ...' ====

-- cell 33/40: p8 k=2 n_predict=200 --

--- CPU prefill (P=24) ---
  elapsed           : 0.05 s
  first candidate   : 501  -> ' new'
  r001 L= 24 drafts=[501, 284]  target=[198, 286]+b=421 j=0 bonus=198 acc=<none> new='\n'
  r002 L= 25 drafts=[286, 421]  target=[286, 421]+b=656 j=2 bonus=656 acc='        if' new='        if self'
  r003 L= 28 drafts=[16042, 374]  target=[16042, 374]+b=2240 j=2 bonus=2240 acc='.head is' new='.head is None'
  r004 L= 31 drafts=[510, 310]  target=[510, 310]+b=656 j=2 bonus=656 acc=':\n           ' new=':\n            self'
  r005 L= 34 drafts=[16042, 284]  target=[16042, 284]+b=6018 j=2 bonus=6018 acc='.head =' new='.head = Node'
  r006 L= 37 drafts=[3679, 8]  target=[3679, 340]+b=310 j=1 bonus=340 acc='(value' new='(value)\n'
  r007 L= 39 drafts=[310, 656]  target=[310, 470]+b=271 j=1 bonus=470 acc='           ' new='            return'
  r008 L= 41 drafts=[271, 286]  target=[271, 286]+b=1482 j=2 bonus=1482 acc='\n\n       ' new='\n\n        current'
  r009 L= 44 drafts=[284, 656]  target=[284, 656]+b=16042 j=2 bonus=16042 acc=' = self' new=' = self.head'
  r010 L= 47 drafts=[198, 286]  target=[198, 286]+b=1393 j=2 bonus=1393 acc='\n       ' new='\n        while'
  r011 L= 50 drafts=[1482, 374]  target=[1482, 4529]+b=374 j=1 bonus=4529 acc=' current' new=' current.next'
  r012 L= 52 drafts=[374, 537]  target=[374, 537]+b=2240 j=2 bonus=2240 acc=' is not' new=' is not None'
  r013 L= 55 drafts=[510, 310]  target=[510, 310]+b=1482 j=2 bonus=1482 acc=':\n           ' new=':\n            current'
  r014 L= 58 drafts=[284, 1482]  target=[284, 1482]+b=4529 j=2 bonus=4529 acc=' = current' new=' = current.next'
  r015 L= 61 drafts=[198, 310]  target=[198, 286]+b=1482 j=1 bonus=286 acc='\n' new='\n       '
  r016 L= 63 drafts=[421, 1482]  target=[1482, 4529]+b=284 j=0 bonus=1482 acc=<none> new=' current'
  r017 L= 64 drafts=[4529, 284]  target=[4529, 284]+b=6018 j=2 bonus=6018 acc='.next =' new='.next = Node'
  r018 L= 67 drafts=[3679, 8]  target=[3679, 692]+b=262 j=1 bonus=692 acc='(value' new='(value)\n\n'
  r019 L= 69 drafts=[262, 671]  target=[262, 707]+b=73647 j=1 bonus=707 acc='   ' new='    def'
  r020 L= 71 drafts=[8737, 1193]  target=[73647, 1193]+b=11 j=0 bonus=73647 acc=<none> new=' prepend'
  r021 L= 72 drafts=[1193, 11]  target=[1193, 11]+b=897 j=2 bonus=897 acc='(self,' new='(self, value'
  r022 L= 75 drafts=[982, 286]  target=[982, 286]+b=501 j=2 bonus=501 acc='):\n       ' new='):\n        new'
  r023 L= 78 drafts=[5084, 284]  target=[5084, 284]+b=6018 j=2 bonus=6018 acc='_node =' new='_node = Node'
  r024 L= 81 drafts=[3679, 340]  target=[3679, 340]+b=286 j=2 bonus=286 acc='(value)\n' new='(value)\n       '
  r025 L= 84 drafts=[501, 5084]  target=[501, 5084]+b=4529 j=2 bonus=4529 acc=' new_node' new=' new_node.next'
  r026 L= 87 drafts=[284, 501]  target=[284, 656]+b=16042 j=1 bonus=656 acc=' =' new=' = self'
  r027 L= 89 drafts=[16042, 198]  target=[16042, 198]+b=286 j=2 bonus=286 acc='.head\n' new='.head\n       '
  r028 L= 92 drafts=[656, 16042]  target=[656, 16042]+b=284 j=2 bonus=284 acc=' self.head' new=' self.head ='
  r029 L= 95 drafts=[501, 5084]  target=[501, 5084]+b=271 j=2 bonus=271 acc=' new_node' new=' new_node\n\n'
  r030 L= 98 drafts=[262, 707]  target=[262, 707]+b=3698 j=2 bonus=3698 acc='    def' new='    def delete'
  r031 L=101 drafts=[1193, 11]  target=[1193, 11]+b=897 j=2 bonus=897 acc='(self,' new='(self, value'
  r032 L=104 drafts=[982, 286]  target=[982, 286]+b=1482 j=2 bonus=1482 acc='):\n       ' new='):\n        current'
  r033 L=107 drafts=[284, 656]  target=[284, 656]+b=16042 j=2 bonus=16042 acc=' = self' new=' = self.head'
  r034 L=110 drafts=[198, 286]  target=[198, 286]+b=421 j=2 bonus=421 acc='\n       ' new='\n        if'
  r035 L=113 drafts=[1482, 2824]  target=[1482, 374]+b=2240 j=1 bonus=374 acc=' current' new=' current is'
  r036 L=115 drafts=[537, 2240]  target=[2240, 510]+b=310 j=0 bonus=2240 acc=<none> new=' None'
  r037 L=116 drafts=[510, 310]  target=[510, 310]+b=470 j=2 bonus=470 acc=':\n           ' new=':\n            return'
  r038 L=119 drafts=[220, 198]  target=[198, 286]+b=421 j=0 bonus=198 acc=<none> new='\n'
  r039 L=120 drafts=[286, 770]  target=[286, 421]+b=1482 j=1 bonus=421 acc='       ' new='        if'
  r040 L=122 drafts=[1482, 374]  target=[1482, 2824]+b=621 j=1 bonus=2824 acc=' current' new=' current.value'
  r041 L=124 drafts=[374, 537]  target=[621, 897]+b=510 j=0 bonus=621 acc=<none> new=' =='
  r042 L=125 drafts=[897, 510]  target=[897, 510]+b=310 j=2 bonus=310 acc=' value:\n' new=' value:\n           '
  r043 L=128 drafts=[1482, 284]  target=[656, 16042]+b=284 j=0 bonus=656 acc=<none> new=' self'
  r044 L=129 drafts=[16042, 284]  target=[16042, 284]+b=1482 j=2 bonus=1482 acc='.head =' new='.head = current'
  r045 L=132 drafts=[4529, 198]  target=[4529, 198]+b=310 j=2 bonus=310 acc='.next\n' new='.next\n           '
  r046 L=135 drafts=[421, 656]  target=[470, 198]+b=286 j=0 bonus=470 acc=<none> new=' return'
  r047 L=136 drafts=[198, 286]  target=[198, 286]+b=1393 j=2 bonus=1393 acc='\n       ' new='\n        while'
  r048 L=139 drafts=[1482, 374]  target=[1482, 4529]+b=374 j=1 bonus=4529 acc=' current' new=' current.next'
  r049 L=141 drafts=[374, 537]  target=[374, 537]+b=2240 j=2 bonus=2240 acc=' is not' new=' is not None'
  r050 L=144 drafts=[510, 310]  target=[510, 310]+b=421 j=2 bonus=421 acc=':\n           ' new=':\n            if'
  r051 L=147 drafts=[1482, 2824]  target=[1482, 4529]+b=2824 j=1 bonus=4529 acc=' current' new=' current.next'
  r052 L=149 drafts=[374, 537]  target=[2824, 621]+b=897 j=0 bonus=2824 acc=<none> new='.value'
  r053 L=150 drafts=[374, 537]  target=[621, 897]+b=510 j=0 bonus=621 acc=<none> new=' =='
  r054 L=151 drafts=[897, 510]  target=[897, 510]+b=394 j=2 bonus=394 acc=' value:\n' new=' value:\n               '
  r055 L=154 drafts=[656, 16042]  target=[1482, 4529]+b=284 j=0 bonus=1482 acc=<none> new=' current'
  r056 L=155 drafts=[2824, 284]  target=[4529, 284]+b=1482 j=0 bonus=4529 acc=<none> new='.next'
  r057 L=156 drafts=[284, 2240]  target=[284, 1482]+b=4529 j=1 bonus=1482 acc=' =' new=' = current'
  r058 L=158 drafts=[4529, 198]  target=[4529, 4529]+b=198 j=1 bonus=4529 acc='.next' new='.next.next'
  r059 L=160 drafts=[198, 394]  target=[198, 394]+b=470 j=2 bonus=470 acc='\n               ' new='\n                return'
  r060 L=163 drafts=[198, 310]  target=[198, 310]+b=1482 j=2 bonus=1482 acc='\n           ' new='\n            current'
  r061 L=166 drafts=[284, 1482]  target=[284, 1482]+b=4529 j=2 bonus=4529 acc=' = current' new=' = current.next'
  r062 L=169 drafts=[198, 310]  target=[271, 262]+b=707 j=0 bonus=271 acc=<none> new='\n\n'
  r063 L=170 drafts=[262, 707]  target=[262, 707]+b=1304 j=2 bonus=1304 acc='    def' new='    def __'
  r064 L=173 drafts=[30837, 3804]  target=[2015, 3804]+b=721 j=0 bonus=2015 acc=<none> new='iter'
  r065 L=174 drafts=[3804, 721]  target=[3804, 721]+b=982 j=2 bonus=982 acc='__(self' new='__(self):\n'
  r066 L=177 drafts=[286, 2503]  target=[286, 1482]+b=284 j=1 bonus=1482 acc='       ' new='        current'
  r067 L=179 drafts=[284, 656]  target=[284, 656]+b=16042 j=2 bonus=16042 acc=' = self' new=' = self.head'
  r068 L=182 drafts=[198, 262]  target=[198, 286]+b=1393 j=1 bonus=286 acc='\n' new='\n       '
  r069 L=184 drafts=[1393, 1482]  target=[1393, 1482]+b=374 j=2 bonus=374 acc=' while current' new=' while current is'
  r070 L=187 drafts=[537, 2240]  target=[537, 2240]+b=510 j=2 bonus=510 acc=' not None' new=' not None:\n'
  r071 L=190 drafts=[310, 1482]  target=[310, 7540]+b=1482 j=1 bonus=7540 acc='           ' new='            yield'
  r072 L=192 drafts=[1482, 2824]  target=[1482, 2824]+b=198 j=2 bonus=198 acc=' current.value' new=' current.value\n'
  r073 L=195 drafts=[310, 1482]  target=[310, 1482]+b=284 j=2 bonus=284 acc='            current' new='            current ='
  r074 L=198 drafts=[1482, 4529]  target=[1482, 4529]+b=271 j=2 bonus=271 acc=' current.next' new=' current.next\n\n'
  r075 L=201 drafts=[262, 707]  target=[262, 707]+b=1304 j=2 bonus=1304 acc='    def' new='    def __'
  r076 L=204 drafts=[30837, 3804]  target=[2892, 3804]+b=721 j=0 bonus=2892 acc=<none> new='len'
  r077 L=205 drafts=[3804, 721]  target=[3804, 721]+b=982 j=2 bonus=982 acc='__(self' new='__(self):\n'
  r078 L=208 drafts=[286, 470]  target=[286, 1760]+b=284 j=1 bonus=1760 acc='       ' new='        count'
  r079 L=210 drafts=[284, 220]  target=[284, 220]+b=15 j=2 bonus=15 acc=' = ' new=' = 0'
  r080 L=213 drafts=[198, 198]  target=[198, 286]+b=1482 j=1 bonus=286 acc='\n' new='\n       '
  r081 L=215 drafts=[1482, 284]  target=[1482, 284]+b=656 j=2 bonus=656 acc=' current =' new=' current = self'
  r082 L=218 drafts=[198, 286]  target=[16042, 198]+b=286 j=0 bonus=16042 acc=<none> new='.head'
  r083 L=219 drafts=[198, 262]  target=[198, 286]+b=1393 j=1 bonus=286 acc='\n' new='\n       '
  r084 L=221 drafts=[1393, 1482]  target=[1393, 1482]+b=374 j=2 bonus=374 acc=' while current' new=' while current is'
   -> accept 69.0% decode 13.49 t/s  wall 14.9s

-- cell 34/40: p8 k=3 n_predict=200 --

--- CPU prefill (P=24) ---
  elapsed           : 0.05 s
  first candidate   : 501  -> ' new'
  r001 L= 24 drafts=[501, 284, 22917]  target=[671, 1855, 264]+b=501 j=0 bonus=671 acc=<none> new=' #'
  r002 L= 25 drafts=[421, 279, 1140]  target=[1855, 264, 501]+b=2436 j=0 bonus=1855 acc=<none> new=' create'
  r003 L= 26 drafts=[264, 501, 1140]  target=[264, 501, 2436]+b=198 j=2 bonus=2436 acc=' a new' new=' a new node'
  r004 L= 29 drafts=[448, 897, 323]  target=[198, 286, 501]+b=5084 j=0 bonus=198 acc=<none> new='\n'
  r005 L= 30 drafts=[286, 2436, 284]  target=[286, 501, 5084]+b=284 j=1 bonus=501 acc='       ' new='        new'
  r006 L= 32 drafts=[5084, 284, 6018]  target=[5084, 284, 6018]+b=3679 j=3 bonus=3679 acc='_node = Node' new='_node = Node(value'
  r007 L= 36 drafts=[340, 286, 501]  target=[340, 286, 671]+b=421 j=2 bonus=671 acc=')\n       ' new=')\n        #'
  r008 L= 39 drafts=[1855, 264, 501]  target=[421, 279, 1140]+b=374 j=0 bonus=421 acc=<none> new=' if'
  r009 L= 40 drafts=[1968, 374, 2240]  target=[279, 1140, 374]+b=4287 j=0 bonus=279 acc=<none> new=' the'
  r010 L= 41 drafts=[1968, 374, 2240]  target=[1140, 374, 4287]+b=198 j=0 bonus=1140 acc=<none> new=' list'
  r011 L= 42 drafts=[374, 4287, 11]  target=[374, 4287, 198]+b=286 j=2 bonus=198 acc=' is empty' new=' is empty\n'
  r012 L= 45 drafts=[286, 421, 656]  target=[286, 421, 656]+b=16042 j=3 bonus=16042 acc='        if self' new='        if self.head'
  r013 L= 49 drafts=[374, 2240, 510]  target=[374, 2240, 510]+b=310 j=3 bonus=310 acc=' is None:\n' new=' is None:\n           '
  r014 L= 53 drafts=[656, 16042, 284]  target=[656, 16042, 284]+b=501 j=3 bonus=501 acc=' self.head =' new=' self.head = new'
  r015 L= 57 drafts=[5084, 198, 310]  target=[5084, 198, 286]+b=770 j=2 bonus=286 acc='_node\n' new='_node\n       '
  r016 L= 60 drafts=[770, 510, 310]  target=[770, 510, 310]+b=671 j=3 bonus=671 acc=' else:\n           ' new=' else:\n            #'
  r017 L= 64 drafts=[770, 11, 8737]  target=[37546, 311, 279]+b=835 j=0 bonus=37546 acc=<none> new=' traverse'
  r018 L= 65 drafts=[279, 1140, 504]  target=[311, 279, 835]+b=315 j=0 bonus=311 acc=<none> new=' to'
  r019 L= 66 drafts=[279, 835, 198]  target=[279, 835, 315]+b=279 j=2 bonus=315 acc=' the end' new=' the end of'
  r020 L= 69 drafts=[279, 1140, 198]  target=[279, 1140, 198]+b=310 j=3 bonus=310 acc=' the list\n' new=' the list\n           '
  r021 L= 73 drafts=[1482, 284, 656]  target=[1482, 284, 656]+b=16042 j=3 bonus=16042 acc=' current = self' new=' current = self.head'
  r022 L= 77 drafts=[198, 310, 1393]  target=[198, 310, 1393]+b=1482 j=3 bonus=1482 acc='\n            while' new='\n            while current'
  r023 L= 81 drafts=[374, 537, 2240]  target=[4529, 374, 537]+b=2240 j=0 bonus=4529 acc=<none> new='.next'
  r024 L= 82 drafts=[374, 537, 2240]  target=[374, 537, 2240]+b=510 j=3 bonus=510 acc=' is not None' new=' is not None:\n'
  r025 L= 86 drafts=[394, 1482, 284]  target=[394, 1482, 284]+b=1482 j=3 bonus=1482 acc='                current =' new='                current = current'
  r026 L= 90 drafts=[4529, 198, 394]  target=[4529, 198, 310]+b=1482 j=2 bonus=310 acc='.next\n' new='.next\n           '
  r027 L= 93 drafts=[1482, 284, 1482]  target=[1482, 4529, 284]+b=501 j=1 bonus=4529 acc=' current' new=' current.next'
  r028 L= 95 drafts=[284, 2240, 198]  target=[284, 501, 5084]+b=271 j=1 bonus=501 acc=' =' new=' = new'
  r029 L= 97 drafts=[5084, 198, 262]  target=[5084, 271, 262]+b=707 j=1 bonus=271 acc='_node' new='_node\n\n'
  r030 L= 99 drafts=[262, 262, 671]  target=[262, 707, 73647]+b=1193 j=1 bonus=707 acc='   ' new='    def'
  r031 L=101 drafts=[1304, 30837, 3804]  target=[73647, 1193, 11]+b=897 j=0 bonus=73647 acc=<none> new=' prepend'
  r032 L=102 drafts=[1193, 11, 897]  target=[1193, 11, 897]+b=982 j=3 bonus=982 acc='(self, value' new='(self, value):\n'
  r033 L=106 drafts=[286, 671, 1855]  target=[286, 501, 5084]+b=284 j=1 bonus=501 acc='       ' new='        new'
  r034 L=108 drafts=[5084, 284, 6018]  target=[5084, 284, 6018]+b=3679 j=3 bonus=3679 acc='_node = Node' new='_node = Node(value'
  r035 L=112 drafts=[340, 286, 421]  target=[340, 286, 501]+b=5084 j=2 bonus=501 acc=')\n       ' new=')\n        new'
  r036 L=115 drafts=[5084, 13, 1790]  target=[5084, 4529, 284]+b=656 j=1 bonus=4529 acc='_node' new='_node.next'
  r037 L=117 drafts=[284, 1482, 4529]  target=[284, 656, 16042]+b=198 j=1 bonus=656 acc=' =' new=' = self'
  r038 L=119 drafts=[16042, 198, 262]  target=[16042, 198, 286]+b=656 j=2 bonus=286 acc='.head\n' new='.head\n       '
  r039 L=122 drafts=[656, 16042, 284]  target=[656, 16042, 284]+b=501 j=3 bonus=501 acc=' self.head =' new=' self.head = new'
  r040 L=126 drafts=[5084, 198, 262]  target=[5084, 271, 262]+b=707 j=1 bonus=271 acc='_node' new='_node\n\n'
  r041 L=128 drafts=[262, 707, 8737]  target=[262, 707, 3698]+b=1193 j=2 bonus=3698 acc='    def' new='    def delete'
  r042 L=131 drafts=[1193, 11, 1922]  target=[1193, 11, 897]+b=982 j=2 bonus=897 acc='(self,' new='(self, value'
  r043 L=134 drafts=[982, 286, 421]  target=[982, 286, 671]+b=421 j=2 bonus=671 acc='):\n       ' new='):\n        #'
  r044 L=137 drafts=[421, 279, 2436]  target=[421, 279, 1140]+b=374 j=2 bonus=1140 acc=' if the' new=' if the list'
  r045 L=140 drafts=[374, 4287, 11]  target=[374, 4287, 198]+b=286 j=2 bonus=198 acc=' is empty' new=' is empty\n'
  r046 L=143 drafts=[286, 421, 656]  target=[286, 421, 656]+b=16042 j=3 bonus=16042 acc='        if self' new='        if self.head'
  r047 L=147 drafts=[374, 2240, 510]  target=[374, 2240, 510]+b=310 j=3 bonus=310 acc=' is None:\n' new=' is None:\n           '
  r048 L=151 drafts=[470, 220, 198]  target=[470, 198, 286]+b=671 j=1 bonus=198 acc=' return' new=' return\n'
  r049 L=153 drafts=[286, 770, 510]  target=[286, 671, 421]+b=279 j=1 bonus=671 acc='       ' new='        #'
  r050 L=155 drafts=[770, 11, 421]  target=[421, 279, 1968]+b=374 j=0 bonus=421 acc=<none> new=' if'
  r051 L=156 drafts=[279, 1968, 374]  target=[279, 1968, 374]+b=279 j=3 bonus=279 acc=' the head is' new=' the head is the'
  r052 L=160 drafts=[1852, 438, 279]  target=[2436, 311, 3698]+b=198 j=0 bonus=2436 acc=<none> new=' node'
  r053 L=161 drafts=[11, 1221, 3698]  target=[311, 3698, 198]+b=286 j=0 bonus=311 acc=<none> new=' to'
  r054 L=162 drafts=[387, 11062, 198]  target=[3698, 198, 286]+b=421 j=0 bonus=3698 acc=<none> new=' delete'
  r055 L=163 drafts=[198, 286, 4409]  target=[198, 286, 421]+b=656 j=2 bonus=421 acc='\n       ' new='\n        if'
  r056 L=166 drafts=[656, 16042, 374]  target=[656, 16042, 2824]+b=621 j=2 bonus=2824 acc=' self.head' new=' self.head.value'
  r057 L=169 drafts=[374, 537, 6144]  target=[621, 897, 510]+b=310 j=0 bonus=621 acc=<none> new=' =='
  r058 L=170 drafts=[897, 510, 310]  target=[897, 510, 310]+b=656 j=3 bonus=656 acc=' value:\n           ' new=' value:\n            self'
  r059 L=174 drafts=[16042, 284, 656]  target=[16042, 284, 656]+b=16042 j=3 bonus=16042 acc='.head = self' new='.head = self.head'
  r060 L=178 drafts=[4529, 198, 310]  target=[4529, 198, 310]+b=470 j=3 bonus=470 acc='.next\n           ' new='.next\n            return'
  r061 L=182 drafts=[198, 262, 770]  target=[198, 286, 671]+b=37546 j=1 bonus=286 acc='\n' new='\n       '
  r062 L=184 drafts=[770, 510, 310]  target=[671, 37546, 279]+b=1140 j=0 bonus=671 acc=<none> new=' #'
  r063 L=185 drafts=[770, 11, 653]  target=[37546, 279, 1140]+b=198 j=0 bonus=37546 acc=<none> new=' traverse'
  r064 L=186 drafts=[279, 1140, 323]  target=[279, 1140, 198]+b=286 j=2 bonus=198 acc=' the list' new=' the list\n'
  r065 L=189 drafts=[262, 770, 510]  target=[286, 1482, 284]+b=656 j=0 bonus=286 acc=<none> new='       '
  r066 L=190 drafts=[770, 510, 310]  target=[1482, 284, 656]+b=16042 j=0 bonus=1482 acc=<none> new=' current'
  r067 L=191 drafts=[284, 656, 16042]  target=[284, 656, 16042]+b=198 j=3 bonus=198 acc=' = self.head' new=' = self.head\n'
  r068 L=195 drafts=[262, 671, 421]  target=[286, 1393, 1482]+b=4529 j=0 bonus=286 acc=<none> new='       '
  r069 L=196 drafts=[671, 421, 279]  target=[1393, 1482, 4529]+b=374 j=0 bonus=1393 acc=<none> new=' while'
  r070 L=197 drafts=[1482, 374, 537]  target=[1482, 4529, 374]+b=537 j=1 bonus=4529 acc=' current' new=' current.next'
  r071 L=199 drafts=[374, 537, 2240]  target=[374, 537, 2240]+b=510 j=3 bonus=510 acc=' is not None' new=' is not None:\n'
  r072 L=203 drafts=[310, 1482, 284]  target=[310, 421, 1482]+b=4529 j=1 bonus=421 acc='           ' new='            if'
  r073 L=205 drafts=[1482, 2824, 374]  target=[1482, 4529, 2824]+b=621 j=1 bonus=4529 acc=' current' new=' current.next'
  r074 L=207 drafts=[374, 537, 2240]  target=[2824, 621, 897]+b=510 j=0 bonus=2824 acc=<none> new='.value'
  r075 L=208 drafts=[374, 537, 6144]  target=[621, 897, 510]+b=394 j=0 bonus=621 acc=<none> new=' =='
  r076 L=209 drafts=[220, 15, 510]  target=[897, 510, 394]+b=1482 j=0 bonus=897 acc=<none> new=' value'
  r077 L=210 drafts=[510, 394, 1482]  target=[510, 394, 1482]+b=4529 j=3 bonus=4529 acc=':\n                current' new=':\n                current.next'
  r078 L=214 drafts=[284, 1482, 2824]  target=[284, 1482, 4529]+b=4529 j=2 bonus=4529 acc=' = current' new=' = current.next'
  r079 L=217 drafts=[198, 310, 770]  target=[4529, 198, 394]+b=470 j=0 bonus=4529 acc=<none> new='.next'
  r080 L=218 drafts=[198, 310, 770]  target=[198, 394, 470]+b=198 j=1 bonus=394 acc='\n' new='\n               '
  r081 L=220 drafts=[1482, 284, 1482]  target=[470, 198, 310]+b=1482 j=0 bonus=470 acc=<none> new=' return'
  r082 L=221 drafts=[198, 310, 770]  target=[198, 310, 1482]+b=284 j=2 bonus=1482 acc='\n           ' new='\n            current'
   -> accept 48.0% decode 10.57 t/s  wall 19.0s

-- cell 35/40: p8 k=4 n_predict=200 --

--- CPU prefill (P=24) ---
  elapsed           : 0.06 s
  first candidate   : 501  -> ' new'
  r001 L= 24 drafts=[501, 284, 22917, 741]  target=[671, 1855, 264, 501]+b=2436 j=0 bonus=671 acc=<none> new=' #'
  r002 L= 25 drafts=[421, 279, 1140, 374]  target=[1855, 264, 501, 2436]+b=198 j=0 bonus=1855 acc=<none> new=' create'
  r003 L= 26 drafts=[264, 501, 1140, 553]  target=[264, 501, 2436, 198]+b=286 j=2 bonus=2436 acc=' a new' new=' a new node'
  r004 L= 29 drafts=[448, 897, 323, 1968]  target=[198, 286, 501, 5084]+b=284 j=0 bonus=198 acc=<none> new='\n'
  r005 L= 30 drafts=[286, 2436, 284, 5360]  target=[286, 501, 5084, 284]+b=6018 j=1 bonus=501 acc='       ' new='        new'
  r006 L= 32 drafts=[5084, 284, 6018, 3679]  target=[5084, 284, 6018, 3679]+b=340 j=4 bonus=340 acc='_node = Node(value' new='_node = Node(value)\n'
  r007 L= 37 drafts=[286, 501, 5084, 4529]  target=[286, 671, 421, 279]+b=1140 j=1 bonus=671 acc='       ' new='        #'
  r008 L= 39 drafts=[1855, 264, 501, 1140]  target=[421, 279, 1140, 374]+b=4287 j=0 bonus=421 acc=<none> new=' if'
  r009 L= 40 drafts=[1968, 374, 2240, 11]  target=[279, 1140, 374, 4287]+b=198 j=0 bonus=279 acc=<none> new=' the'
  r010 L= 41 drafts=[1968, 374, 2240, 11]  target=[1140, 374, 4287, 198]+b=286 j=0 bonus=1140 acc=<none> new=' list'
